actor_id,name,gender,birthday,deathday,movie_ids,age
15086,Nicolas Bro,2,1972-03-16,,"{42757, 33928, 16009, 16012, 34061, 592397, 29456, 95385, 766105, 21275, 93980, 734109, 104733, 1023, 924065, 198436, 314285, 459567, 1168560, 454064, 123825, 327474, 710963, 160820, 378932, 460591, 622129, 61624, 5177, 433082, 11196, 211005, 191293, 381630, 663870, 168386, 25541, 1054150, 971589, 52473, 1290697, 15819, 137556, 15957, 15961, 15962, 15836, 711005, 15967, 15842, 479226, 56036, 477799, 80361, 19306, 4972, 1124080, 425716, 1339637, 147190, 56311, 296313, 547066, 23291, 4991}",52
15087,Ali Kazim,2,1973-04-26,,"{25540, 221476, 46823, 16016, 653373, 199743, 1023, 427071, 15967}",51
15088,Gyrd Løfquist,2,1921-06-02,2012-05-01,"{33414, 33935, 692502, 358172, 56862, 76323, 56872, 149932, 1838, 1178036, 11717, 187846, 176582, 99272, 173644, 54609, 218963, 264794, 176606, 6498, 54628, 367590, 263540, 308729, 206844, 1023}",90
15486,Peter Kurth,2,1957-04-04,,{1120543},67
15661,Clint Howard,2,1959-04-20,,{233687},65
16170,Zach Galligan,2,1964-02-14,,{233687},60
16241,András Bálint,2,1943-04-26,,{653312},81
16564,David Petersen,2,1947-05-15,2018-11-02,"{33412, 19814, 15959}",71
16752,David Harewood,2,1965-12-08,,{707645},59
16763,Paul Petersen,2,1945-09-23,,{445921},79
16797,Karl Fischer,2,1956-12-08,,{523561},68
17006,Ariadna Gil,1,1969-01-23,,{98444},55
17161,Ann Firbank,1,1933-01-09,,{258769},91
17357,Andrew Grainger,2,1965-05-08,,{487096},59
17405,Martin Feifel,2,1964-06-16,,{980026},60
17477,Harriet Walter,1,1950-09-24,,{88273},74
17525,Barnaby Metschurat,2,1974-09-22,,{381630},50
17646,Sean McCann,2,1935-09-24,2019-06-13,{38989},83
17727,Hedi Kriegeskotte,1,1949-01-01,,{488368},75
18197,Anna Karina,1,1940-09-22,2019-12-14,"{550308, 234301, 368198}",79
18826,Kim Magnusson,2,1965-09-29,,{330050},59
18997,Bryce Dallas Howard,1,1981-03-02,,{1951},43
19092,Stéphane Audran,1,1932-11-08,2018-03-27,{11832},85
19329,Miles Mander,2,1888-05-14,1946-02-08,{837528},57
19351,Søren Skjær,2,1951-06-05,,"{303620, 76317, 116357}",73
19354,Sarah Juel Werner,1,1992-07-27,,"{859585, 3875, 1085221, 100198, 599530, 497898, 706263, 1838, 16015, 15824, 397774, 742868, 1173846, 714711, 254200, 15837}",32
19355,Janus Dissing Rathke,2,1991-07-25,,"{1838, 84410, 21275, 48746}",33
19356,Elin Reimer,1,1928-03-07,2022-09-17,"{1179520, 39555, 33416, 358172, 160415, 71844, 71845, 12712, 57256, 160810, 374187, 274990, 1838, 711344, 454834, 57267, 1178036, 330038, 251707, 70077, 53693, 337087, 72137, 155725, 177101, 54609, 41686, 379351, 176606, 30564, 72430, 368250, 224510}",94
19357,Steen Stig Lommer,2,1960-08-26,,"{90758, 33415, 16008, 16013, 48792, 639514, 395424, 33449, 707625, 1838, 327474, 715063, 60484, 173768, 285900, 15956, 642646, 72538, 6498, 19301, 46823, 710641, 199924, 957176, 199934}",64
19358,Kurt Ravn,2,1947-12-29,,"{12549, 523534, 33298, 197270, 707735, 704926, 160415, 21284, 329892, 29097, 16043, 16044, 1838, 286896, 492721, 15539, 20661, 57272, 16059, 168510, 40003, 33348, 71107, 51147, 285900, 378704, 394834, 54611, 710615, 15831, 15961, 207323, 420956, 490594, 56036, 710633, 48746, 278768, 1124080, 155762, 72054, 22137, 199931, 16639}",77
20258,Thure Lindhardt,2,1974-12-24,,"{287491, 704527, 937372, 67229, 16031, 11174, 15149, 523565, 221487, 488368, 14897, 8883, 61624, 710587, 25541, 79557, 39117, 15826, 132313, 14173, 35297, 490594, 19814, 202088, 48746, 853361, 724346, 206846}",50
20286,Toby Kebbell,2,1982-07-09,,{607528},42
20761,Sven-Ole Thorsen,2,1944-09-24,,"{79433, 358346, 254735}",80
21151,Maureen Stapleton,1,1925-06-21,2006-03-12,{248140},80
21183,Nicolas Winding Refn,2,1970-09-29,,"{1078856, 23019, 2061, 158605}",54
21192,Laura Drasbæk,1,1974-12-22,,"{1300992, 2061, 33424, 33438, 112293, 460585, 706474, 15929, 38586, 199743, 84034, 40002, 10180, 15956, 46296, 335576, 15962, 35297, 15843, 1070322, 4991}",50
21193,Peter Andersson,2,1953-02-12,,"{10180, 2061}",71
21195,Lisbeth Rasmussen,1,1961-12-19,,{2061},63
21625,Molly Ringwald,1,1968-02-18,,{38989},56
22331,Johan Rabaeus,2,1947-07-31,,{23019},77
22476,Marie Versini,1,1940-08-10,2021-11-18,{314308},81
22676,Ole Bornedal,2,1959-05-26,,"{1382539, 440452}",65
22687,Johanna Wokalek,1,1975-03-03,,"{322664, 538715}",49
22931,Zygmunt Malanowicz,2,1938-02-04,2021-04-05,{41530},83
24289,Mohammad Bakri,2,1953-11-27,,{168772},71
24381,Jean Yanne,2,1933-07-18,2003-05-23,{168777},69
24605,Pete Lee-Wilson,2,1956-03-28,,{168316},68
24814,Daniel Gélin,2,1921-05-19,2002-11-29,"{56882, 275010}",81
24930,Fanny Bastien,1,1961-12-13,,{168777},63
25126,Jeanne Herviale,1,1908-12-24,1989-10-29,{15537},80
25661,Harvey Friedman,2,1959-01-01,,{653312},65
26245,Dieter Eppler,2,1927-02-11,2008-04-12,"{114696, 76321, 152387}",81
26364,Pierre Moncorbier,2,1907-07-10,1978-03-21,{56882},70
26367,Bernard Noël,2,1926-10-05,1970-09-02,{183990},43
26400,Günther Jerschke,2,1921-10-08,1997-05-06,{53029},75
26819,Manfred Reddemann,2,1939-11-09,,"{52606, 198783}",85
26877,Jackie Sardou,1,1919-04-07,1998-04-02,{56882},78
27175,Hassani Shapi,2,1973-07-15,2024-07-06,{3875},50
28189,Mario David,2,1927-08-09,1996-04-29,{168316},68
28846,Alexander Skarsgård,2,1976-08-25,,"{55178, 1054150}",48
28991,Olaf Fønss,2,1882-10-17,1949-03-11,"{624010, 1212682, 749194, 137230, 846229, 238743, 803102, 233384, 238766, 1053744, 863424, 238281, 1208784, 933592, 648280, 985698, 813285, 629222, 1212648, 304107, 665965, 628080, 801522, 1212664, 179835}",66
29020,Eric Christian Olsen,2,1977-05-31,,{233687},47
29029,Holger-Madsen,2,1878-04-11,1943-11-30,"{1255680, 184003, 297445, 238693, 998183, 279813, 264456, 238634, 1028892, 237902, 954862, 357012, 238903, 173883, 305980, 183998, 1195135}",65
29036,Nils Asther,2,1897-01-16,1981-10-13,"{991103, 2964, 217214, 848988}",84
29037,Philip Bech,2,1869-03-12,1928-03-08,"{628096, 238209, 1020413, 702723, 702725, 1363719, 749194, 766731, 238605, 238867, 2964, 837528, 866456, 1073052, 803102, 1053732, 539177, 941226, 238634, 1178537, 928942, 787890, 625333, 964032, 238281, 1472201, 1208784, 238673, 664279, 648280, 301271, 740316, 1439199, 834658, 813285, 629224, 873067, 304107, 238317, 628080, 1212272, 128372, 628093, 238462, 617599}",58
29038,Alf Blütecher,2,1880-02-07,1959-03-05,"{631556, 1199756, 191374, 137230, 2964, 1210647, 238903, 1374143, 238281, 1113677, 1162192, 238676, 664279, 629209, 238555, 848988, 1377117, 664292, 304107, 238454}",79
29039,Frederik Jacobsen,2,1876-09-12,1922-09-04,"{922112, 631555, 631556, 1199756, 1255693, 747406, 137230, 191374, 1210641, 1255697, 664339, 2964, 846229, 683798, 1303832, 853274, 650394, 1338523, 319775, 616863, 660648, 786475, 786477, 238128, 1389361, 998197, 238903, 623928, 1389372, 625340, 1181762, 238149, 238281, 625360, 238673, 238290, 292179, 563411, 238676, 629206, 664279, 301271, 238555, 179835, 1273312, 641633, 641632, 262885, 238693, 700517, 1212648, 869608, 238317, 238454, 128374, 1212664, 702715, 238462, 1195135}",45
29040,Lilly Jacobson,1,1893-06-08,1979-11-11,"{238693, 298604, 191374, 2964, 702715}",86
29042,Nicolai Neiiendam,2,1865-03-21,1945-03-15,"{367591, 252748, 191374, 2964, 1042007, 238395}",79
29043,Alfred Osmund,2,1882-06-01,1960-02-14,"{478353, 238738, 2964}",77
29044,Zanny Petersen,1,1892-05-19,1976-11-07,"{941210, 821352, 1279052, 292141, 1209005, 1113677, 1389776, 751472, 238673, 2964, 283512, 629206, 664279, 629208, 629209, 853274, 848988, 1402813}",84
29045,Gunnar Tolnæs,2,1879-12-07,1940-11-09,"{628096, 702721, 702723, 702725, 817288, 621322, 627340, 238605, 2964, 853274, 646045, 642467, 787890, 1279028, 778043, 629206, 834658, 238693, 298604, 702715}",60
29564,Margarete Schlegel,1,1899-12-31,1987-07-15,"{341656, 1178537}",87
29700,David Winters,2,1939-04-05,2019-04-23,{84344},80
29880,Maxim Roy,1,1972-03-07,,{38989},52
30044,Bo Svenson,2,1941-02-13,,{335576},83
30405,Sergey Gazarov,2,1958-01-13,,{359821},66
30488,Miguel Sandoval,2,1951-11-16,,{378951},73
31200,Mathias Henrikson,2,1940-05-16,2005-07-13,{128900},65
31960,Zlatko Burić,2,1953-05-13,,"{932355, 2061, 23588, 14893, 430768, 32947, 11328, 17985, 12609, 11330, 511175, 1078856, 15826, 1110614, 335576, 420956, 19814, 112104, 213993, 296944, 901234, 23294}",71
32046,Jean Cherlian,2,1932-02-01,2013-08-21,{323381},81
32138,Jean Hersholt,2,1886-07-10,1956-06-02,{690102},69
32361,Kim Rømer,2,1959-02-25,,"{41929, 309796, 33422}",65
32585,Walter Giller,2,1927-08-23,2011-12-15,{53029},84
32586,Thomas Fritsch,2,1944-01-16,2021-04-21,{314308},77
32682,Stine Fischer Christensen,1,1985-02-03,,"{1085218, 15843, 56036, 571655, 202088, 14173, 853361, 425298, 476243, 72538, 708571, 3549}",39
32683,Sidse Babett Knudsen,1,1968-11-22,,"{440452, 360200, 139, 16012, 34061, 522893, 752908, 438161, 434322, 541337, 1113120, 20386, 16037, 265643, 15149, 708540, 221501, 381630, 18880, 436417, 25540, 285900, 15951, 478672, 1178064, 15955, 48724, 141011, 18908, 3549, 518245, 201447, 1113448, 56311, 576377, 80893, 497790}",56
32684,Rolf Lassgård,2,1955-03-29,,"{1119544, 3549}",69
32685,Christian Tafdrup,2,1978-04-08,,"{3549, 16033, 35297, 33283, 15777, 15845, 112293, 390337, 33928, 16040, 1079202, 1354636, 179692, 75187, 480536, 14173}",46
32723,Rasmus Kjær Flensborg,2,1985-06-05,,"{335585, 724614, 16008, 454632, 711210, 646511, 718259, 718552, 704926}",39
32728,Ida Dwinger,1,1957-03-06,,"{541634, 173603, 56036, 102, 57256, 191293, 16012, 14173, 169038, 23294, 29456, 16050, 704541, 15956, 57272, 724444, 3549, 16030}",67
32729,Mona Malm,1,1935-01-24,2021-01-12,{3549},85
33073,Elga Brink,1,1905-04-02,1985-10-28,{837528},80
33190,Pernilla August,1,1958-02-13,,"{487096, 15840, 1061064}",66
33267,Edward Chapman,2,1901-10-13,1977-08-09,{152387},75
33545,Chris Howland,2,1928-07-30,2013-11-29,{314308},85
33720,Ann Smyrner,1,1934-11-03,2016-08-29,{21266},81
34057,Julián Villagrán,2,1973-05-24,,{448172},51
34769,Åke Grönberg,2,1914-03-26,1969-09-15,{85283},55
34773,Håkan Westergren,2,1899-04-29,1981-10-15,{84021},82
34862,Viggo Bentzon,2,1938-10-07,,"{11832, 221210}",86
34865,Solbjørg Højfeldt,1,1947-06-10,,"{348675, 1440138, 357005, 438161, 1025812, 389407, 1079201, 3875, 306340, 16039, 1176744, 754984, 707751, 23596, 523565, 62510, 34870, 38586, 120125, 10180, 1054150, 168777, 571854, 326609, 33363, 46296, 538715, 1178333, 1119197, 1382511, 155762, 22137, 22140}",77
34866,Paw Henriksen,2,1975-04-03,,"{210816, 1247616, 287491, 348675, 1375365, 416774, 42771, 493600, 490402, 3875, 44716, 460591, 14897, 710199, 918459, 1082942, 1119173, 15815, 15821, 15822, 15828, 132313, 316762, 15967, 19812, 19813, 15844, 19304, 23019, 1472235, 372462, 562546, 416370}",49
34867,Laura Bro,1,1973-04-27,,"{1079201, 1471010, 486947, 3875, 704937, 448172, 138419, 433082, 1036221, 40003, 71107, 88273, 13527, 335578, 155743, 414050, 12646, 305638, 73448, 356326, 23019, 348668}",51
34989,Anna Gaylor,1,1932-05-13,2021-09-20,{176604},89
35247,Luce Fabiole,1,1892-05-30,1982-05-05,{56882},89
35447,Katja Danowski,1,1974-04-20,,"{322664, 527745}",50
35862,Douglas Henshall,2,1965-11-19,,{266285},59
35919,Luis Rego,2,1943-05-30,,{168777},81
36314,Nadine Alari,1,1927-02-23,2016-11-24,"{323381, 183990}",89
36883,Felix Kramer,2,1973-03-23,,{980026},51
36918,Serge Sauvion,2,1929-02-18,2010-02-13,{56882},80
37093,Langley Kirkwood,2,1973-04-14,,{266285},51
37250,Matthias Hues,2,1959-02-14,,{19306},65
37758,Éric Cantona,2,1966-05-24,,{266285},58
38127,Erland Josephson,2,1923-06-16,2012-02-25,"{187968, 168316, 274990}",88
38500,Bernard-Pierre Donnadieu,2,1949-07-02,2010-12-27,{323381},61
38605,Christian Petersson,2,1975-11-10,,{314285},49
39334,Yves Barsacq,2,1931-06-17,2015-10-04,{168777},84
39420,Fritz Straßner,2,1919-11-23,1993-02-07,{151628},73
39525,Robert Burnier,2,1897-05-19,1974-04-24,{183990},76
39659,Burn Gorman,2,1974-09-01,,{702557},50
39862,Wanda Perdelwitz,1,1984-02-13,,{479226},40
39950,Tony Britton,2,1924-06-09,2019-12-22,{114696},95
40041,John Alderton,2,1940-11-27,,{383423},84
40224,Thomas Morris,2,1966-05-21,,{103839},58
40298,Aksel Erhardtsen,2,1927-01-15,2010-02-17,"{324163, 33348, 191564, 37549, 100558, 169038, 4972, 725937, 42613, 176600, 460281, 53018}",83
40299,Lily Weiding,1,1924-10-22,2021-06-15,"{52609, 151562, 115091, 357271, 308892, 183975, 308915, 57145, 314308, 455493, 394827, 455501, 710608, 1042007, 31704, 681961, 454762, 19177, 1178348, 12269, 4972, 42613, 707702}",96
40300,Camilla Bendix,1,1971-02-20,,"{115479, 31256, 67229, 21278, 16034, 23588, 44580, 44716, 631476, 427071, 296641, 15819, 369746, 1102036, 854358, 15967, 155743, 396127, 15842, 918627, 19812, 1162857, 4972, 644212, 717943}",53
40418,René Dif,2,1967-10-17,,"{38851, 19814, 17959, 15931, 4991}",57
40419,Robert Hansen,2,1979-10-05,,"{78473, 54666, 21267, 374683, 60065, 306340, 71845, 44580, 15929, 60475, 56644, 199374, 46296, 15961, 19814, 19304, 19177, 41454, 214258, 147190, 23289, 23291, 23294, 4991}",45
40420,Jens Okking,2,1939-12-18,2018-01-21,"{33417, 15498, 15499, 33933, 33935, 1179920, 357271, 76312, 534556, 121500, 21279, 395424, 33446, 16039, 84652, 57906, 454834, 708538, 251707, 708540, 15931, 60478, 709439, 85054, 155714, 252741, 72137, 358346, 10751, 455501, 1179725, 325967, 532688, 41680, 852690, 33363, 15825, 15826, 176600, 1395164, 100573, 795365, 324198, 272873, 1428972, 1178094, 199924, 328309, 42613, 218871, 144630, 22137, 22140, 4991}",78
40421,Rikke Louise Andersson,1,1972-03-13,,"{523528, 724617, 54666, 1118219, 357005, 33424, 33438, 490402, 519594, 126250, 44716, 62511, 650031, 962737, 61624, 663870, 17985, 99650, 15957, 420956, 6498, 296313, 51962, 4991}",52
40422,Kenneth Carmohn,2,1965-01-24,,"{173603, 33928, 48748, 199922, 32947, 196024, 15961, 4991}",59
40423,Thomas Chaanhing,2,1976-01-02,,"{38851, 1244423, 274826, 1382511, 336880, 14898, 61624, 84410, 450429, 4991}",48
40424,Helle Fagralid,1,1976-05-11,,"{303620, 29456, 374683, 56993, 490402, 84131, 707753, 15149, 191293, 381630, 39117, 15821, 15961, 254947, 1078249, 710637, 1268847, 292593, 562546, 23289, 4991}",48
40426,Kjeld Nørgaard,2,1938-10-08,,"{12549, 161925, 90758, 33417, 139, 357005, 16014, 33935, 16016, 766995, 33942, 197270, 76314, 221594, 53019, 358172, 160415, 206240, 329892, 611493, 33446, 62511, 725937, 15931, 11717, 742728, 367689, 1178058, 252747, 54609, 6498, 100198, 709480, 19304, 20458, 4972, 161517, 717804, 148335, 155762, 622968, 4991}",86
41234,Judy Geeson,1,1948-09-10,,{258769},76
41276,Karl Alexander Seidel,2,1995-01-01,,{335578},29
41640,Tovah Feldshuh,1,1952-12-27,,{309796},72
41732,Nina van Pallandt,1,1932-07-15,,"{47267, 56887}",92
41776,Veit Stübner,2,1954-01-01,,{488368},70
41903,Jakob Cedergren,2,1973-01-10,,"{897155, 16009, 16014, 42771, 630433, 16034, 118946, 486947, 76458, 710959, 454064, 5177, 433082, 11196, 191293, 123968, 46789, 366790, 366794, 39118, 15952, 630865, 15826, 630870, 4972, 710637}",51
41905,Morten Suurballe,2,1955-03-08,,"{799645, 16030, 486947, 312485, 29097, 1247150, 710958, 650031, 374193, 492721, 545330, 38840, 5177, 433082, 38586, 663870, 99650, 197958, 191564, 15826, 25173, 15831, 13527, 35297, 272873, 310130, 326388, 586484}",69
41906,Nicolaj Kopernikus,2,1967-08-09,,"{255746, 1173635, 33412, 523527, 55178, 357005, 33294, 16014, 89877, 707735, 26908, 885021, 704926, 21278, 1075744, 16037, 523565, 710961, 138419, 206846, 61624, 5177, 13626, 61881, 708540, 221501, 123968, 18880, 40002, 655297, 79557, 1030214, 29000, 394834, 15956, 48725, 15830, 1110614, 603094, 15961, 132313, 207323, 85213, 15844, 918628, 416361, 147190, 56311, 80893, 497790}",57
41907,Kristian Halken,2,1955-04-03,,"{1461889, 700037, 523527, 523528, 54666, 16012, 16014, 33296, 446877, 16030, 493600, 16034, 76323, 84131, 16037, 33446, 173603, 571687, 622124, 62510, 62511, 454064, 286896, 57909, 56245, 1119544, 5177, 191293, 73665, 714305, 78276, 15819, 285900, 15822, 742865, 25173, 531292, 1082462, 1048418, 713701, 356326, 73448, 1024872, 4972, 41454, 710513, 498162, 901234, 23289, 206846}",69
41909,Manuel Alberto Claro,2,1970-04-03,,{42757},54
42092,Benedikt Erlingsson,2,1969-05-31,,{5206},55
42094,Mia Lyhne,1,1971-07-06,,"{700037, 523527, 33294, 33807, 934039, 316444, 112293, 15149, 1168560, 15928, 15929, 427071, 733379, 442438, 1030214, 310602, 141011, 15956, 1102036, 5206, 603094, 15836, 655713, 1048418, 56036, 316773, 48748, 296944, 725234, 425716}",53
42095,Casper Christensen,2,1968-08-22,,"{189121, 655713, 144419, 189124, 116357, 1409414, 442438, 1470024, 310602, 48748, 178255, 16016, 5206, 1364025, 15931}",56
42124,Oleg Vidov,2,1943-06-11,2017-05-15,{198783},73
42393,Bille Brown,2,1952-01-11,2013-01-13,{19306},61
42426,Barbara Philipp,1,1965-10-19,,{793983},59
43231,Paul Blackthorne,2,1969-03-05,,{659370},55
44362,Werner Wölbern,2,1961-11-09,,{488368},63
44533,Ludwig Trepte,2,1988-05-17,,{381630},36
44670,Ronald Kukulies,2,1971-12-08,,{1120543},53
44865,Tom Baker,2,1934-01-20,,{323381},90
45754,Fedja van Huêt,2,1973-06-21,,{833339},51
46128,Amanda Ooms,1,1964-09-04,,{15837},60
46134,Linn Stokke,1,1961-09-18,,{128900},63
46243,Rafał Fudalej,2,1985-07-17,,{41530},39
46595,Signe Egholm Olsen,1,1980-05-09,,"{995169, 33283, 132313, 25541, 177865, 934287, 14897, 545330, 189395, 513686, 718135, 523576, 573657, 799641, 711005, 61624}",44
46752,Samuel Weiss,2,1967-02-07,,{527745},57
46866,Ewa Fröling,1,1952-08-09,,"{254200, 14898, 580055}",72
46867,Jan Malmsjö,2,1932-05-29,,"{48793, 16037}",92
47066,Anders Nylander,2,1965-02-01,,{545569},59
47068,Jonas Karlsson,2,1971-03-11,,{49302},53
47070,Ingvar Hirdwall,2,1934-12-05,2023-04-06,{33417},88
47147,Sven Gyldmark,2,1904-04-21,1981-10-05,{454325},77
47150,Dirch Passer,2,1926-05-18,1980-09-03,"{41985, 41987, 41989, 41990, 56858, 56864, 56865, 56866, 73253, 73254, 56870, 56873, 56874, 49710, 56882, 84021, 56886, 56888, 60473, 159290, 329295, 215126, 46699, 46700, 46703, 132726, 46714, 41600, 46721, 46722, 99459, 46723, 18567, 102544, 33939, 33940, 33941, 33942, 33943, 33945, 81562, 73372, 47265, 47266, 33442, 47269, 47270, 33447, 46255, 180401, 81590, 183990, 706756, 173254, 319194, 24284, 46840, 46841, 52490, 21266, 98073, 53019, 85279, 85281, 85282, 85283, 53029, 28993, 152387, 54609, 54610, 54619, 709471, 54624, 54628, 30564, 358250, 57195, 6001, 61297, 362356, 52600, 101773, 40361, 176593, 176595, 73174, 73175, 41432, 41431, 456673}",54
47151,Ove Sprogøe,2,1919-12-21,2004-09-14,"{41985, 41986, 41987, 41989, 41990, 56851, 56859, 56864, 56866, 60451, 124965, 56870, 56875, 225331, 84021, 56886, 433721, 60473, 159290, 155714, 33348, 1436234, 191564, 220237, 329295, 215126, 60506, 425568, 262247, 454762, 46699, 46700, 155757, 46703, 368250, 11389, 11390, 132734, 41600, 46721, 11392, 99459, 749188, 46723, 39555, 18567, 33416, 15498, 15499, 33420, 33933, 33943, 33945, 81562, 144030, 47265, 47266, 33442, 56993, 33445, 378022, 33447, 71844, 46255, 15537, 19634, 81587, 81588, 454325, 81590, 183990, 15539, 81594, 286395, 81596, 1435334, 849121, 76517, 286438, 72430, 264432, 851191, 46841, 286459, 95492, 12549, 358151, 52490, 53015, 98071, 53019, 53020, 358172, 53022, 389407, 358177, 85282, 85281, 53029, 107301, 286503, 332072, 749352, 12592, 330038, 57145, 251707, 710975, 28993, 54593, 455493, 52549, 59725, 709457, 54610, 330074, 54628, 6001, 52600, 583546, 52606, 52607, 128900, 101773, 456078, 207760, 357271, 69018, 140197, 12711, 12712, 40361, 56749, 43953, 377268, 187321, 263609, 358335, 541634, 187846, 12231, 176582, 72137, 358346, 358347, 728528, 176593, 72146, 326609, 176596, 73174, 73175, 31704, 885721, 41431, 11391, 356843, 1428972, 297453, 12269, 357874, 308729}",84
47152,Ebbe Langberg,2,1933-08-01,1989-02-03,"{41600, 52490, 326164, 56852, 50584, 33944, 53018, 56859, 53020, 33948, 33947, 73372, 47264, 47265, 60451, 160420, 81577, 60464, 180401, 159290, 60476, 94398, 28993, 54599, 244554, 59725, 41680, 72146, 215126, 228697, 54619, 24284, 176604, 56668, 76517, 54630, 187239, 57195, 455021, 57071, 46703, 6001, 132734}",55
47153,Ghita Nørby,1,1935-01-12,,"{41985, 41986, 56851, 326164, 76312, 56856, 1291804, 341536, 76322, 24620, 14893, 274990, 56882, 169012, 56885, 11832, 278076, 1490494, 215126, 318043, 425568, 262247, 48746, 46703, 155762, 22137, 22140, 41600, 1034885, 1424530, 33939, 197270, 48793, 73370, 73372, 81577, 33449, 46255, 308915, 183990, 1179833, 511684, 279242, 100570, 1067230, 57071, 46841, 52490, 254735, 455445, 53017, 53020, 53029, 185131, 221487, 308533, 187194, 251707, 1179965, 629054, 12609, 330050, 54596, 52549, 252741, 330054, 54600, 168777, 29000, 288585, 54619, 56668, 54624, 30564, 187239, 202088, 57195, 6001, 622968, 128900, 207760, 1488795, 40361, 57267, 377268, 787383, 710587, 859585, 1054150, 12231, 41929, 132554, 358346, 271821, 72142, 15824, 176593, 326609, 176596, 176604, 15837, 1393119, 356843, 498162}",89
47154,Annie Birgit Garde,1,1933-10-03,,"{746757, 100744, 33936, 33944, 57267, 183994, 187194, 94398, 19649, 363971, 456907, 151628, 271821, 15821, 24284, 100573, 24934, 367594, 24943, 6001, 24953, 24954, 24956, 24958}",91
47155,Birgitte Federspiel,1,1925-09-06,2005-02-02,"{41985, 41986, 221186, 114696, 423306, 15499, 456078, 56857, 221211, 262812, 56862, 144030, 48035, 60451, 53030, 76457, 471724, 57906, 217214, 11832, 28985, 251707, 252736, 155714, 33349, 206405, 206409, 358346, 76235, 367566, 54609, 66133, 206421, 176600, 73177, 708571, 54624, 206819, 99430, 286439, 252774, 54630, 455021, 445934, 357871, 264432, 362353, 6001, 256115, 1201785, 368250, 1450494, 198783}",79
