actor_id,movie_ids,adult,also_known_as,biography,birthday,deathday,gender,homepage,imdb_id,known_for_department,name,place_of_birth,popularity,profile_path
1177,"{33449, 179692, 100558, 33425, 38839, 121530}",False,[],,1948-09-07,,2,,nm0850385,Production,Ib Tardini,"Gentofte, Danmark",0.0617,/l6ROYFCE1tvZ2Z7bEslRBfnlMDS.jpg
1178,{752908},False,[],,1960-05-21,,2,https://joergenjohansson.com/,nm0423979,Camera,Jørgen Johansson,"Silkeborg, Danmark",0.0746,/qoDhcMUGkfGMqR9UmwXF2eM3Zji.jpg
1181,"{901251, 716295, 523527, 523528, 713483, 33420, 104733, 33953, 20386, 1288610, 306340, 33446, 16043, 16044, 74288, 970935, 61624, 1355578, 1072444, 120125, 23291, 12609, 73665, 40003, 296641, 442438, 1466191, 15825, 15956, 335573, 5206, 978006, 1118933, 141530, 15839, 56036, 46823, 65771, 1470701, 112, 218871, 250, 196603, 199934}",False,[],Peter Gantzler is a Danish actor. He is married to actress Xenia Lach-Nielsen.,1958-09-28,,2,,nm0304644,Acting,Peter Gantzler,Denmark,0.5348,/1oL9VT7YLfaly3BwAcKj5xquoCo.jpg
1182,"{112, 547066, 254196, 46296}",False,['Sara Indrio'],,1975-01-04,,1,,nm0421669,Acting,Sara Indrio Jensen,,0.0783,/5sAo44oSt0F2saQxDCluKmCJbDs.jpg
1183,"{15816, 708490, 752908, 541773, 33294, 112, 555857, 15825, 708563, 15956, 254741, 25173, 120125, 199934}",False,[],"Ann Eleonora Jørgensen (born 16 October 1965 in Hjørring, Denmark) is a Danish film, television and stage actor.

She is best known for her television work in TAXA (1997 - 1999) and Forbrydelsen (The Killing) (2007), and for her film roles in Italian for Beginners (2000), for which she won a Robert Award for Best Supporting Actress, and In Your Hands (2004), for which she won the audience award at the Bordeaux International Festival of Women in Cinema.  In 2005 she appeared in July in Valhalla, the sequel Golden Horn, and The Hijabi Monologues.

She has also starred in numerous theatrical performances in some of Denmark's leading theatres including Mungo Park, Avenue T and Grønnegårds Teatret. When she is not filming, Jørgensen is an active member of the touring company Det Danske Teater.  

Description above from the Wikipedia article Ann Eleonora Jørgensen, licensed under CC-BY-SA, full list of contributors on Wikipedia.     ",1965-10-16,,1,,nm0433692,Acting,Ann Eleonora Jørgensen,"Hjørring, Danmark",0.3103,/4cV6AqOrok13Iaqb08xT5s9MXub.jpg
1184,"{255746, 901251, 139, 752908, 34061, 16015, 353172, 77077, 89877, 659993, 21275, 885021, 16038, 607528, 523565, 1838, 962737, 14898, 74674, 61624, 13626, 1290697, 571466, 285900, 15955, 15831, 1227608, 15961, 79835, 15836, 15837, 995169, 46823, 416361, 48746, 112, 278768, 48761, 33279}",False,"['Anders Wodskou Bertelsen', 'Anders Bertelsen', 'Anders Wodskou Berthelsen', 'Anders Berthelsen']",,1969-09-28,,2,,nm0077944,Acting,Anders W. Berthelsen,"Rødovre, Danmark",0.3521,/yEaRQLSOTcGsVHCkKEusb6PfUCE.jpg
1185,"{287491, 16014, 53904, 80406, 115479, 43032, 21276, 16034, 112293, 44716, 869166, 13626, 1104961, 15815, 285900, 379852, 15830, 755044, 112, 708466, 147190, 199934}",False,[],"Anette Støvelbæk grew up on Amager as the daughter of social worker and a speech therapist. After a year at the Jester's School and other acting courses, she went on to be educated at the Actors' School at Odense Theatre in 1997 .

As the clumsy baker Olympia in Lone Scherfig's Dogme comedy Italian for Beginners (2000), Anette Støvelbæk has her own face to an eminent degree. However, her talent is not limited to comedy. She first showed her unconventional beauty as a grieving mother in several episodes of the TV series Strisser på Samsø (1997-98). She is Martine Naur in TV2's Morten Korch (1999-2000), a frustrated bride at Stillebækgård.",1967-07-27,,1,,nm0836742,Acting,Anette Støvelbæk,"Copenhagen, Denmark",0.3019,/j2ay4pWqJAIO99EmSUTnzC9CoIY.jpg
1186,"{16033, 35297, 10180, 1178058, 44716, 15822, 112, 15956, 323381, 18908, 199934}",False,[],,1964-05-29,,2,,nm0433935,Acting,Lars Kaalund,"Frederiksberg, Danmark",0.2944,/izg39Ayq3qEOHzzKSTXrPYWmVXw.jpg
1204,{360380},False,"['茱莉娅·罗伯茨', '줄리아 로버츠', 'جولیا رابرتس', 'ჯულია რობერტსი', 'ジュリア・ロバーツ', 'จูเลีย โรเบิตส์', 'ജൂലിയ റോബർട്ട്സ്', 'Τζούλια Ρόμπερτς', 'جوليا روبرتس', 'Julia Fiona Roberts', 'Julia F. Roberts', '茱莉亞·羅勃茲']","Julia Fiona Roberts (born October 28, 1967) is an American actress. Known for her leading roles in films encompassing a variety of genres, she has received multiple accolades, including an Academy Award, a British Academy Film Award, and three Golden Globe Awards. The films in which she has starred have collectively grossed over $3.9 billion globally, making her one of Hollywood's most bankable stars. After an early breakthrough with appearances in Mystic Pizza (1988) and Steel Magnolias (1989), Roberts established herself as a leading actress when she headlined the top-grossing romantic comedy Pretty Woman (1990).

She starred in numerous commercially successful films throughout the 1990s, including the romantic comedies My Best Friend's Wedding (1997), Notting Hill (1999) and Runaway Bride (1999). She won the Academy Award for Best Actress for playing the title role in the biographical drama Erin Brockovich (2000). Roberts achieved further film success in the following decades with Ocean's Eleven (2001), Ocean's Twelve (2004), Charlie Wilson's War (2007), Valentine's Day (2010), Eat Pray Love (2010), August: Osage County (2013), Wonder (2017), Ticket to Paradise (2022), and Leave the World Behind (2023). Roberts also received a Primetime Emmy Award nomination for the HBO television film The Normal Heart (2014), had her first regular television role in the first season of the Amazon Prime Video psychological thriller series Homecoming (2018), and portrayed Martha Mitchell in the Starz political limited series Gaslit (2022).

In addition to acting, Roberts runs the production company Red Om Films, through which she has served as an executive producer for various projects she has starred in and the first four films of the American Girl franchise (2004–2008). She has acted as the global ambassador for Lancôme since 2009. She was the world's highest-paid actress throughout the majority of the 1990s and the first half of the 2000s. She received a then-unprecedented fee of $20 million and $25 million for her roles in Erin Brockovich (2000) and Mona Lisa Smile (2003), respectively. As of 2020, Roberts's net worth was estimated to be $250 million. People magazine has named her the most beautiful woman in the world a record five times.",1967-10-28,,1,,nm0000210,Acting,Julia Roberts,"Smyrna, Georgia, USA",2.2632,/fQacAdIa1WUNChQ6FgEko13eqOA.jpg
1269,{214137},False,"['Kevin Michael Costner', 'ケビン・コストナー ']","Kevin Michael Costner (born January 18, 1955) is an American actor and filmmaker. He has received two Academy Awards, two Golden Globe Awards, a Primetime Emmy Award, and two Screen Actors Guild Awards.

Costner starred in Fandango, American Flyers, Silverado and many other films. He rose to prominence with his starring roles in The Untouchables and No Way Out (1987). He then starred in Bull Durham (1988), Field of Dreams (1989), Dances with Wolves (1990), for which he won two Academy Awards, JFK (1991), Robin Hood: Prince of Thieves (1991), The Bodyguard (1992), A Perfect World (1993), and Wyatt Earp (1994). In 1995, Costner starred in and co-produced Waterworld. His second directorial feature, The Postman, was released in 1997.

He later starred in Message in a Bottle (1999), For Love of the Game (1999), Thirteen Days (2000), 3000 Miles to Graceland (2001), Dragonfly (2002), Rumor Has It (2005), The Guardian (2006), Mr. Brooks (2007), 3 Days to Kill (2014), McFarland, USA (2015), Draft Day (2014), and Criminal (2016). He has also played supporting parts in such films as The Upside of Anger (2005), Man of Steel (2013), Hidden Figures (2016), Molly's Game (2017), and Let Him Go (2020).

On television, Costner portrayed Devil Anse Hatfield in the miniseries Hatfields & McCoys (2012), winning the Primetime Emmy Award for Outstanding Lead Actor in a Limited Series or Movie. Since 2018, he has starred as John Dutton on the drama series Yellowstone for which he received a Screen Actors Guild Award nomination.",1955-01-18,,2,,nm0000126,Acting,Kevin Costner,"Lynwood, California, USA",2.5651,/bykmxJHLfbFM3NT05RZXhx8YTzF.jpg
1294,{61652},False,"['Andrea Kay Pyle', 'میسی پایل']","Andrea Kay 'Missi' Pyle (born November 16, 1972) is an American actress and singer. She has appeared in several films, including Galaxy Quest, Dodgeball: A True Underdog Story, Bringing Down the House, Big Fish, Charlie and the Chocolate Factory, Harold & Kumar Escape from Guantanamo Bay, and Percy Jackson: Sea of Monsters. She is also the other half of Smith & Pyle, a desert country-rock band, with actress Shawnee Smith.",1972-11-16,,1,,nm0701512,Acting,Missi Pyle,"Houston, Texas, USA",1.5482,/lKMPTI0PbPv6kGQiublwHOp73Ff.jpg
1356,{901251},False,[],"Jean-Pierre Lorit (born 29 November 1960) is a French actor.

His most recognizable role is in the film Three Colors: Red.

In 2005, he performed August Strindberg's Créanciers directed by Hélène Vincent, with Lambert Wilson and Emmanuelle Devos. And he got nominated for a 2006 Molière Awards Best supporting role.

Source: Article ""Jean-Pierre Lorit"" from Wikipedia in English, licensed under CC-BY-SA.",1960-11-29,,2,,nm0521051,Acting,Jean-Pierre Lorit,"Paris, France",0.2644,/xP0IO3ZEAUmriWN36pAqeExloDK.jpg
1558,{752908},False,[],"Søren Kragh-Jacobsen (born 2 March 1947 in Copenhagen) is a Danish film director, musician, and song writer. He was one of the founders and practitioners of the Dogme95 project, for creating films without artificial technology or techniques.

Kragh-Jacobsen started out as a popular musician in Denmark, before attending film school in Prague. After returning to Denmark, he directed and co-wrote television productions.

He became one of the developers of the avant-garde film-making project Dogme95, based on creating films based only on reality, without artificial lighting and technology.

His first feature film was Wanna See My Beautiful Navel? (1978). This was followed by the successful Rubber Tarzan (1981), Thunderbirds (1983), Emma's Shadow (1988), Shower of Gold (1988), The Boys from St. Petri (1991), The Island on Bird Street (1997), and his international break-through, dogme No. 3 Mifune's Last Song (1999), and Skagerrak (2003). Mifune's Last Song won the Silver Bear – Special Jury Prize at the 49th Berlin International Film Festival. Skagerrak was entered into the 25th Moscow International Film Festival. 

He has done some commercials and Danish/Swedish TV series.

Acclaimed internationally, he has received several major awards for his work, including the Memorial François Truffaut Award/Giffoni, an Emmy for The Island on Bird Street and a Silver Bear at the Berlinale film festival in Berlin for Mifune's Last Song. The Boys from St. Petri was screened out of competition at the 1992 Cannes Film Festival.",1947-03-02,,2,,nm0469273,Directing,Søren Kragh-Jacobsen,"Copenhagen, Denmark",0.0398,/6xnfFo4wbM4slCP2qMcFjG3Jtvf.jpg
1559,{752908},False,[],,,,1,,nm0354774,Production,Birgitte Hald,,0.0362,
1562,"{33415, 289034, 139, 752908, 16016, 77077, 1178273, 20389, 22194, 866227, 15931, 10180, 1030214, 310602, 10751, 5206, 603094, 79835, 213993, 710635, 48748, 199922, 4991}",False,[],"Iben Hjejle (born March 22, 1971) is a Danish actress, notable for starring in the John Cusack film High Fidelity (2000). In Denmark, she is best known for appearing in the Danish television sitcom Langt fra Las Vegas (Far from Las Vegas), and playing the girlfriend of Danish comedian Casper Christensen, her former real life boyfriend. She also plays Christensen's girlfriend in the sitcom Klovn (Clown).

Hjejle was born in Copenhagen. She has starred in a series of Danish movies, including a Dogme movie, and also in Danish-produced action movies such as Gamle mænd i nye biler (Old Men in New Cars). She also played the Swedish Queen Sofia Magdalena in SVT's successful period drama production of Gustav III:s äktenskap (The Marriage of Gustav III) in 2001.

Hjejle also appeared in the 1997 film Portland, in Mifune's Last Song in 2000, The Emperor's New Clothes in 2002, and in Dreaming of Julia and Flickering Lights in 2003. Iben Hjejle was a part of the Danish popular television series Anna Pihl until its ending in April 2008, after 3 seasons. She had a part in Lars von Trier's Direktøren for det hele (2006, also known as The Boss of It All).

She turned down the role of Eowyn in Peter Jackson's The Lord of the Rings film trilogy because she didn't like the idea of being so far from home.",1971-03-22,,1,,nm0005013,Acting,Iben Hjejle,"København, Danmark",0.7063,/7eowXOGOSYlg1T6RWmJizLQKFJE.jpg
